169.85	-46.65	8.70E-05
169.95	-46.65	8.70E-05
170.05	-46.65	8.70E-05
170.15	-46.65	8.70E-05
170.25	-46.65	8.70E-05
170.35	-46.65	8.70E-05
170.45	-46.65	8.70E-05
170.55	-46.65	8.70E-05
166.15	-46.55	2.07E-04
166.25	-46.55	1.78E-04
166.35	-46.55	1.60E-04
166.45	-46.55	1.63E-04
166.55	-46.55	1.90E-04
166.65	-46.55	1.52E-04
166.75	-46.55	1.06E-04
166.85	-46.55	8.72E-05
166.95	-46.55	8.72E-05
167.05	-46.55	8.72E-05
167.15	-46.55	8.72E-05
167.25	-46.55	8.72E-05
167.35	-46.55	8.72E-05
167.45	-46.55	8.72E-05
167.55	-46.55	8.72E-05
167.65	-46.55	8.72E-05
167.75	-46.55	8.72E-05
167.85	-46.55	8.72E-05
167.95	-46.55	8.72E-05
168.05	-46.55	8.72E-05
168.15	-46.55	8.72E-05
168.25	-46.55	8.72E-05
168.35	-46.55	8.72E-05
168.45	-46.55	8.72E-05
168.55	-46.55	8.72E-05
168.65	-46.55	8.72E-05
168.75	-46.55	8.72E-05
168.85	-46.55	8.72E-05
168.95	-46.55	8.72E-05
169.05	-46.55	8.72E-05
169.15	-46.55	8.72E-05
169.25	-46.55	8.72E-05
169.35	-46.55	8.72E-05
169.45	-46.55	8.72E-05
169.55	-46.55	8.72E-05
169.65	-46.55	8.72E-05
169.75	-46.55	8.72E-05
169.85	-46.55	8.72E-05
169.95	-46.55	8.72E-05
170.05	-46.55	8.72E-05
170.15	-46.55	8.72E-05
170.25	-46.55	8.72E-05
170.35	-46.55	8.72E-05
170.45	-46.55	8.72E-05
170.55	-46.55	8.72E-05
170.65	-46.55	8.72E-05
170.75	-46.55	8.72E-05
166.05	-46.45	2.52E-04
166.15	-46.45	2.22E-04
166.25	-46.45	1.97E-04
166.35	-46.45	1.82E-04
166.45	-46.45	1.71E-04
166.55	-46.45	1.73E-04
166.65	-46.45	1.52E-04
166.75	-46.45	1.19E-04
166.85	-46.45	9.48E-05
166.95	-46.45	8.74E-05
167.05	-46.45	8.74E-05
167.15	-46.45	8.74E-05
167.25	-46.45	8.74E-05
167.35	-46.45	8.74E-05
167.45	-46.45	8.74E-05
167.55	-46.45	8.74E-05
167.65	-46.45	8.74E-05
167.75	-46.45	8.74E-05
167.85	-46.45	8.74E-05
167.95	-46.45	8.74E-05
168.05	-46.45	8.74E-05
168.15	-46.45	8.74E-05
168.25	-46.45	8.74E-05
168.35	-46.45	8.74E-05
168.45	-46.45	8.74E-05
168.55	-46.45	8.74E-05
168.65	-46.45	8.74E-05
168.75	-46.45	8.74E-05
168.85	-46.45	8.74E-05
168.95	-46.45	8.74E-05
169.05	-46.45	8.74E-05
169.15	-46.45	8.74E-05
169.25	-46.45	8.74E-05
169.35	-46.45	8.74E-05
169.45	-46.45	8.74E-05
169.55	-46.45	8.74E-05
169.65	-46.45	8.74E-05
169.75	-46.45	8.74E-05
169.85	-46.45	8.74E-05
169.95	-46.45	8.74E-05
